	worker_indices	worker_unique_ids	question_indices	ratings	guid	worker_group
497	16	round1_batch2_worker0	77	1	1_2_t24	0
498	16	round1_batch2_worker0	78	2	1_2_t25	0
499	16	round1_batch2_worker0	79	1	1_2_t26	0
500	16	round1_batch2_worker0	80	2	1_2_t27	0
501	16	round1_batch2_worker0	81	2	1_2_t28	0
502	16	round1_batch2_worker0	82	2	1_2_t29	0
503	16	round1_batch2_worker0	83	2	1_2_t3	0
504	16	round1_batch2_worker0	84	1	1_2_t4	0
505	16	round1_batch2_worker0	85	2	1_2_t5	0
506	16	round1_batch2_worker0	86	0	1_2_t6	0
507	16	round1_batch2_worker0	87	0	1_2_t7	0
508	16	round1_batch2_worker0	88	2	1_2_t8	0
509	16	round1_batch2_worker0	89	0	1_2_t9	0
510	17	round1_batch2_worker1	60	1	1_2_t0	1
511	17	round1_batch2_worker1	61	2	1_2_t1	1
512	17	round1_batch2_worker1	62	1	1_2_t10	1
513	17	round1_batch2_worker1	63	2	1_2_t11	1
514	17	round1_batch2_worker1	64	1	1_2_t12	1
515	17	round1_batch2_worker1	65	1	1_2_t13	1
516	17	round1_batch2_worker1	66	1	1_2_t14	1
517	17	round1_batch2_worker1	67	1	1_2_t15	1
518	17	round1_batch2_worker1	68	2	1_2_t16	1
519	17	round1_batch2_worker1	69	2	1_2_t17	1
520	17	round1_batch2_worker1	70	1	1_2_t18	1
521	17	round1_batch2_worker1	71	1	1_2_t19	1
522	17	round1_batch2_worker1	72	2	1_2_t2	1
523	17	round1_batch2_worker1	73	1	1_2_t20	1
524	17	round1_batch2_worker1	74	1	1_2_t21	1
525	17	round1_batch2_worker1	75	1	1_2_t22	1
526	17	round1_batch2_worker1	76	2	1_2_t23	1
527	17	round1_batch2_worker1	77	1	1_2_t24	1
528	17	round1_batch2_worker1	78	1	1_2_t25	1
529	17	round1_batch2_worker1	79	1	1_2_t26	1
530	17	round1_batch2_worker1	80	2	1_2_t27	1
531	17	round1_batch2_worker1	81	1	1_2_t28	1
532	17	round1_batch2_worker1	82	1	1_2_t29	1
533	17	round1_batch2_worker1	83	2	1_2_t3	1
534	17	round1_batch2_worker1	84	1	1_2_t4	1
535	17	round1_batch2_worker1	85	2	1_2_t5	1
536	17	round1_batch2_worker1	86	0	1_2_t6	1
537	17	round1_batch2_worker1	87	1	1_2_t7	1
538	17	round1_batch2_worker1	88	1	1_2_t8	1
539	17	round1_batch2_worker1	89	1	1_2_t9	1
540	18	round1_batch2_worker2	60	2	1_2_t0	2
541	18	round1_batch2_worker2	61	1	1_2_t1	2
542	18	round1_batch2_worker2	62	2	1_2_t10	2
543	18	round1_batch2_worker2	63	2	1_2_t11	2
544	18	round1_batch2_worker2	64	2	1_2_t12	2
545	18	round1_batch2_worker2	65	2	1_2_t13	2
546	18	round1_batch2_worker2	66	2	1_2_t14	2
547	18	round1_batch2_worker2	67	2	1_2_t15	2
548	18	round1_batch2_worker2	68	2	1_2_t16	2
549	18	round1_batch2_worker2	69	1	1_2_t17	2
550	18	round1_batch2_worker2	70	0	1_2_t18	2
551	18	round1_batch2_worker2	71	1	1_2_t19	2
552	18	round1_batch2_worker2	72	2	1_2_t2	2
553	18	round1_batch2_worker2	73	1	1_2_t20	2
554	18	round1_batch2_worker2	74	1	1_2_t21	2
555	18	round1_batch2_worker2	75	0	1_2_t22	2
556	18	round1_batch2_worker2	76	2	1_2_t23	2
557	18	round1_batch2_worker2	77	1	1_2_t24	2
558	18	round1_batch2_worker2	78	2	1_2_t25	2
559	18	round1_batch2_worker2	79	1	1_2_t26	2
560	18	round1_batch2_worker2	80	2	1_2_t27	2
561	18	round1_batch2_worker2	81	2	1_2_t28	2
562	18	round1_batch2_worker2	82	2	1_2_t29	2
563	18	round1_batch2_worker2	83	2	1_2_t3	2
564	18	round1_batch2_worker2	84	0	1_2_t4	2
565	18	round1_batch2_worker2	85	2	1_2_t5	2
566	18	round1_batch2_worker2	86	0	1_2_t6	2
567	18	round1_batch2_worker2	87	1	1_2_t7	2
568	18	round1_batch2_worker2	88	2	1_2_t8	2
569	18	round1_batch2_worker2	89	0	1_2_t9	2
570	19	round1_batch2_worker3	60	1	1_2_t0	3
571	19	round1_batch2_worker3	61	2	1_2_t1	3
572	19	round1_batch2_worker3	62	2	1_2_t10	3
573	19	round1_batch2_worker3	63	2	1_2_t11	3
574	19	round1_batch2_worker3	64	1	1_2_t12	3
575	19	round1_batch2_worker3	65	2	1_2_t13	3
576	19	round1_batch2_worker3	66	1	1_2_t14	3
577	19	round1_batch2_worker3	67	1	1_2_t15	3
578	19	round1_batch2_worker3	68	2	1_2_t16	3
579	19	round1_batch2_worker3	69	2	1_2_t17	3
580	19	round1_batch2_worker3	70	1	1_2_t18	3
581	19	round1_batch2_worker3	71	2	1_2_t19	3
582	19	round1_batch2_worker3	72	1	1_2_t2	3
583	19	round1_batch2_worker3	73	2	1_2_t20	3
584	19	round1_batch2_worker3	74	2	1_2_t21	3
585	19	round1_batch2_worker3	75	2	1_2_t22	3
586	19	round1_batch2_worker3	76	1	1_2_t23	3
587	19	round1_batch2_worker3	77	1	1_2_t24	3
588	19	round1_batch2_worker3	78	2	1_2_t25	3
589	19	round1_batch2_worker3	79	1	1_2_t26	3
590	19	round1_batch2_worker3	80	2	1_2_t27	3
591	19	round1_batch2_worker3	81	0	1_2_t28	3
592	19	round1_batch2_worker3	82	0	1_2_t29	3
593	19	round1_batch2_worker3	83	0	1_2_t3	3
594	19	round1_batch2_worker3	84	1	1_2_t4	3
595	19	round1_batch2_worker3	85	2	1_2_t5	3
596	19	round1_batch2_worker3	86	0	1_2_t6	3
597	19	round1_batch2_worker3	87	2	1_2_t7	3
598	19	round1_batch2_worker3	88	0	1_2_t8	3
599	19	round1_batch2_worker3	89	2	1_2_t9	3
600	20	round1_batch2_worker4	60	1	1_2_t0	4
601	20	round1_batch2_worker4	61	1	1_2_t1	4
602	20	round1_batch2_worker4	62	1	1_2_t10	4
603	20	round1_batch2_worker4	63	2	1_2_t11	4
604	20	round1_batch2_worker4	64	1	1_2_t12	4
605	20	round1_batch2_worker4	65	1	1_2_t13	4
606	20	round1_batch2_worker4	66	1	1_2_t14	4
607	20	round1_batch2_worker4	67	2	1_2_t15	4
608	20	round1_batch2_worker4	68	2	1_2_t16	4
609	20	round1_batch2_worker4	69	2	1_2_t17	4
610	20	round1_batch2_worker4	70	0	1_2_t18	4
611	20	round1_batch2_worker4	71	0	1_2_t19	4
612	20	round1_batch2_worker4	72	2	1_2_t2	4
613	20	round1_batch2_worker4	73	1	1_2_t20	4
614	20	round1_batch2_worker4	74	1	1_2_t21	4
615	20	round1_batch2_worker4	75	1	1_2_t22	4
616	20	round1_batch2_worker4	76	2	1_2_t23	4
617	20	round1_batch2_worker4	77	1	1_2_t24	4
618	20	round1_batch2_worker4	78	2	1_2_t25	4
619	20	round1_batch2_worker4	79	2	1_2_t26	4
620	20	round1_batch2_worker4	80	2	1_2_t27	4
621	20	round1_batch2_worker4	81	1	1_2_t28	4
622	20	round1_batch2_worker4	82	2	1_2_t29	4
623	20	round1_batch2_worker4	83	2	1_2_t3	4
624	20	round1_batch2_worker4	84	2	1_2_t4	4
625	20	round1_batch2_worker4	85	2	1_2_t5	4
626	20	round1_batch2_worker4	86	0	1_2_t6	4
627	20	round1_batch2_worker4	87	1	1_2_t7	4
628	20	round1_batch2_worker4	88	2	1_2_t8	4
629	20	round1_batch2_worker4	89	0	1_2_t9	4
630	21	round1_batch2_worker5	60	2	1_2_t0	5
631	21	round1_batch2_worker5	61	2	1_2_t1	5
632	21	round1_batch2_worker5	62	1	1_2_t10	5
633	21	round1_batch2_worker5	63	2	1_2_t11	5
634	21	round1_batch2_worker5	64	1	1_2_t12	5
635	21	round1_batch2_worker5	65	2	1_2_t13	5
636	21	round1_batch2_worker5	66	2	1_2_t14	5
637	21	round1_batch2_worker5	67	1	1_2_t15	5
638	21	round1_batch2_worker5	68	2	1_2_t16	5
639	21	round1_batch2_worker5	69	2	1_2_t17	5
640	21	round1_batch2_worker5	70	0	1_2_t18	5
641	21	round1_batch2_worker5	71	0	1_2_t19	5
642	21	round1_batch2_worker5	72	2	1_2_t2	5
643	21	round1_batch2_worker5	73	1	1_2_t20	5
644	21	round1_batch2_worker5	74	2	1_2_t21	5
645	21	round1_batch2_worker5	75	0	1_2_t22	5
646	21	round1_batch2_worker5	76	2	1_2_t23	5
647	21	round1_batch2_worker5	77	1	1_2_t24	5
648	21	round1_batch2_worker5	78	1	1_2_t25	5
649	21	round1_batch2_worker5	79	1	1_2_t26	5
650	21	round1_batch2_worker5	80	2	1_2_t27	5
651	21	round1_batch2_worker5	81	2	1_2_t28	5
652	21	round1_batch2_worker5	82	2	1_2_t29	5
653	21	round1_batch2_worker5	83	2	1_2_t3	5
654	21	round1_batch2_worker5	84	2	1_2_t4	5
655	21	round1_batch2_worker5	85	2	1_2_t5	5
656	21	round1_batch2_worker5	86	0	1_2_t6	5
657	21	round1_batch2_worker5	87	1	1_2_t7	5
658	21	round1_batch2_worker5	88	2	1_2_t8	5
659	21	round1_batch2_worker5	89	0	1_2_t9	5
660	22	round1_batch2_worker6	60	2	1_2_t0	6
661	22	round1_batch2_worker6	61	1	1_2_t1	6
662	22	round1_batch2_worker6	62	1	1_2_t10	6
663	22	round1_batch2_worker6	63	2	1_2_t11	6
664	22	round1_batch2_worker6	64	1	1_2_t12	6
665	22	round1_batch2_worker6	65	2	1_2_t13	6
666	22	round1_batch2_worker6	66	1	1_2_t14	6
667	22	round1_batch2_worker6	67	1	1_2_t15	6
668	22	round1_batch2_worker6	68	2	1_2_t16	6
669	22	round1_batch2_worker6	69	2	1_2_t17	6
670	22	round1_batch2_worker6	70	0	1_2_t18	6
671	22	round1_batch2_worker6	71	0	1_2_t19	6
672	22	round1_batch2_worker6	72	2	1_2_t2	6
673	22	round1_batch2_worker6	73	2	1_2_t20	6
674	22	round1_batch2_worker6	74	2	1_2_t21	6
675	22	round1_batch2_worker6	75	1	1_2_t22	6
676	22	round1_batch2_worker6	76	2	1_2_t23	6
677	22	round1_batch2_worker6	77	1	1_2_t24	6
678	22	round1_batch2_worker6	78	2	1_2_t25	6
679	22	round1_batch2_worker6	79	1	1_2_t26	6
680	22	round1_batch2_worker6	80	2	1_2_t27	6
681	22	round1_batch2_worker6	81	2	1_2_t28	6
682	22	round1_batch2_worker6	82	2	1_2_t29	6
683	22	round1_batch2_worker6	83	2	1_2_t3	6
684	22	round1_batch2_worker6	84	1	1_2_t4	6
685	22	round1_batch2_worker6	85	2	1_2_t5	6
686	22	round1_batch2_worker6	86	0	1_2_t6	6
687	22	round1_batch2_worker6	87	1	1_2_t7	6
688	22	round1_batch2_worker6	88	2	1_2_t8	6
689	22	round1_batch2_worker6	89	0	1_2_t9	6
690	23	round1_batch2_worker7	60	1	1_2_t0	7
691	23	round1_batch2_worker7	61	1	1_2_t1	7
692	23	round1_batch2_worker7	62	1	1_2_t10	7
693	23	round1_batch2_worker7	63	2	1_2_t11	7
694	23	round1_batch2_worker7	64	1	1_2_t12	7
695	23	round1_batch2_worker7	65	1	1_2_t13	7
696	23	round1_batch2_worker7	66	1	1_2_t14	7
697	23	round1_batch2_worker7	67	1	1_2_t15	7
698	23	round1_batch2_worker7	68	2	1_2_t16	7
699	23	round1_batch2_worker7	69	1	1_2_t17	7
700	23	round1_batch2_worker7	70	0	1_2_t18	7
701	23	round1_batch2_worker7	71	1	1_2_t19	7
702	23	round1_batch2_worker7	72	2	1_2_t2	7
703	23	round1_batch2_worker7	73	1	1_2_t20	7
704	23	round1_batch2_worker7	74	1	1_2_t21	7
705	23	round1_batch2_worker7	75	1	1_2_t22	7
706	23	round1_batch2_worker7	76	2	1_2_t23	7
707	23	round1_batch2_worker7	77	1	1_2_t24	7
708	23	round1_batch2_worker7	78	1	1_2_t25	7
709	23	round1_batch2_worker7	79	1	1_2_t26	7
710	23	round1_batch2_worker7	80	2	1_2_t27	7
711	23	round1_batch2_worker7	81	1	1_2_t28	7
712	23	round1_batch2_worker7	82	1	1_2_t29	7
713	23	round1_batch2_worker7	83	1	1_2_t3	7
714	23	round1_batch2_worker7	84	1	1_2_t4	7
715	23	round1_batch2_worker7	85	1	1_2_t5	7
716	23	round1_batch2_worker7	86	0	1_2_t6	7
717	23	round1_batch2_worker7	87	1	1_2_t7	7
718	23	round1_batch2_worker7	88	1	1_2_t8	7
719	23	round1_batch2_worker7	89	0	1_2_t9	7
720	24	round1_batch3_worker0	90	1	1_3_t0	0
721	24	round1_batch3_worker0	91	2	1_3_t1	0
722	24	round1_batch3_worker0	92	2	1_3_t10	0
723	24	round1_batch3_worker0	93	1	1_3_t11	0
724	24	round1_batch3_worker0	94	2	1_3_t12	0
725	24	round1_batch3_worker0	95	0	1_3_t13	0
726	24	round1_batch3_worker0	96	2	1_3_t14	0
727	24	round1_batch3_worker0	97	0	1_3_t15	0
728	24	round1_batch3_worker0	98	1	1_3_t16	0
729	24	round1_batch3_worker0	99	1	1_3_t17	0
730	24	round1_batch3_worker0	100	2	1_3_t18	0
731	24	round1_batch3_worker0	101	0	1_3_t19	0
732	24	round1_batch3_worker0	102	1	1_3_t2	0
733	24	round1_batch3_worker0	103	0	1_3_t20	0
734	24	round1_batch3_worker0	104	2	1_3_t21	0
735	24	round1_batch3_worker0	105	0	1_3_t22	0
736	24	round1_batch3_worker0	106	2	1_3_t23	0
737	24	round1_batch3_worker0	107	1	1_3_t24	0
738	24	round1_batch3_worker0	108	2	1_3_t25	0
739	24	round1_batch3_worker0	109	2	1_3_t26	0
740	24	round1_batch3_worker0	110	0	1_3_t27	0
741	24	round1_batch3_worker0	111	1	1_3_t28	0
742	24	round1_batch3_worker0	112	2	1_3_t29	0
743	24	round1_batch3_worker0	113	2	1_3_t3	0
744	24	round1_batch3_worker0	114	2	1_3_t4	0
745	24	round1_batch3_worker0	115	1	1_3_t5	0
746	24	round1_batch3_worker0	116	2	1_3_t6	0
747	24	round1_batch3_worker0	117	2	1_3_t7	0
748	24	round1_batch3_worker0	118	2	1_3_t8	0
749	24	round1_batch3_worker0	119	1	1_3_t9	0
750	25	round1_batch3_worker1	90	2	1_3_t0	1
751	25	round1_batch3_worker1	91	0	1_3_t1	1
752	25	round1_batch3_worker1	92	2	1_3_t10	1
753	25	round1_batch3_worker1	93	1	1_3_t11	1
754	25	round1_batch3_worker1	94	1	1_3_t12	1
755	25	round1_batch3_worker1	95	1	1_3_t13	1
756	25	round1_batch3_worker1	96	2	1_3_t14	1
757	25	round1_batch3_worker1	97	1	1_3_t15	1
758	25	round1_batch3_worker1	98	1	1_3_t16	1
759	25	round1_batch3_worker1	99	1	1_3_t17	1
760	25	round1_batch3_worker1	100	2	1_3_t18	1
761	25	round1_batch3_worker1	101	0	1_3_t19	1
762	25	round1_batch3_worker1	102	1	1_3_t2	1
763	25	round1_batch3_worker1	103	1	1_3_t20	1
764	25	round1_batch3_worker1	104	1	1_3_t21	1
765	25	round1_batch3_worker1	105	0	1_3_t22	1
766	25	round1_batch3_worker1	106	2	1_3_t23	1
767	25	round1_batch3_worker1	107	1	1_3_t24	1
768	25	round1_batch3_worker1	108	1	1_3_t25	1
769	25	round1_batch3_worker1	109	1	1_3_t26	1
770	25	round1_batch3_worker1	110	0	1_3_t27	1
771	25	round1_batch3_worker1	111	1	1_3_t28	1
772	25	round1_batch3_worker1	112	1	1_3_t29	1
773	25	round1_batch3_worker1	113	1	1_3_t3	1
774	25	round1_batch3_worker1	114	1	1_3_t4	1
775	25	round1_batch3_worker1	115	1	1_3_t5	1
776	25	round1_batch3_worker1	116	2	1_3_t6	1
777	25	round1_batch3_worker1	117	1	1_3_t7	1
778	25	round1_batch3_worker1	118	1	1_3_t8	1
779	25	round1_batch3_worker1	119	1	1_3_t9	1
780	26	round1_batch3_worker2	90	2	1_3_t0	2
781	26	round1_batch3_worker2	91	0	1_3_t1	2
782	26	round1_batch3_worker2	92	2	1_3_t10	2
783	26	round1_batch3_worker2	93	0	1_3_t11	2
784	26	round1_batch3_worker2	94	2	1_3_t12	2
785	26	round1_batch3_worker2	95	0	1_3_t13	2
786	26	round1_batch3_worker2	96	2	1_3_t14	2
787	26	round1_batch3_worker2	97	1	1_3_t15	2
788	26	round1_batch3_worker2	98	1	1_3_t16	2
789	26	round1_batch3_worker2	99	1	1_3_t17	2
790	26	round1_batch3_worker2	100	2	1_3_t18	2
791	26	round1_batch3_worker2	101	0	1_3_t19	2
792	26	round1_batch3_worker2	102	0	1_3_t2	2
793	26	round1_batch3_worker2	103	0	1_3_t20	2
794	26	round1_batch3_worker2	104	2	1_3_t21	2
795	26	round1_batch3_worker2	105	0	1_3_t22	2
796	26	round1_batch3_worker2	106	2	1_3_t23	2
797	26	round1_batch3_worker2	107	1	1_3_t24	2
798	26	round1_batch3_worker2	108	2	1_3_t25	2
799	26	round1_batch3_worker2	109	2	1_3_t26	2
800	26	round1_batch3_worker2	110	0	1_3_t27	2
801	26	round1_batch3_worker2	111	2	1_3_t28	2
802	26	round1_batch3_worker2	112	2	1_3_t29	2
803	26	round1_batch3_worker2	113	2	1_3_t3	2
804	26	round1_batch3_worker2	114	2	1_3_t4	2
805	26	round1_batch3_worker2	115	1	1_3_t5	2
806	26	round1_batch3_worker2	116	2	1_3_t6	2
807	26	round1_batch3_worker2	117	2	1_3_t7	2
808	26	round1_batch3_worker2	118	2	1_3_t8	2
809	26	round1_batch3_worker2	119	0	1_3_t9	2
810	27	round1_batch3_worker3	90	2	1_3_t0	3
811	27	round1_batch3_worker3	91	0	1_3_t1	3
812	27	round1_batch3_worker3	92	2	1_3_t10	3
813	27	round1_batch3_worker3	93	1	1_3_t11	3
814	27	round1_batch3_worker3	94	2	1_3_t12	3
815	27	round1_batch3_worker3	95	0	1_3_t13	3
816	27	round1_batch3_worker3	96	2	1_3_t14	3
817	27	round1_batch3_worker3	97	1	1_3_t15	3
818	27	round1_batch3_worker3	98	1	1_3_t16	3
819	27	round1_batch3_worker3	99	1	1_3_t17	3
820	27	round1_batch3_worker3	100	2	1_3_t18	3
821	27	round1_batch3_worker3	101	0	1_3_t19	3
822	27	round1_batch3_worker3	102	1	1_3_t2	3
823	27	round1_batch3_worker3	103	0	1_3_t20	3
824	27	round1_batch3_worker3	104	2	1_3_t21	3
825	27	round1_batch3_worker3	105	0	1_3_t22	3
826	27	round1_batch3_worker3	106	2	1_3_t23	3
827	27	round1_batch3_worker3	107	1	1_3_t24	3
828	27	round1_batch3_worker3	108	2	1_3_t25	3
829	27	round1_batch3_worker3	109	2	1_3_t26	3
830	27	round1_batch3_worker3	110	0	1_3_t27	3
831	27	round1_batch3_worker3	111	2	1_3_t28	3
832	27	round1_batch3_worker3	112	2	1_3_t29	3
833	27	round1_batch3_worker3	113	1	1_3_t3	3
834	27	round1_batch3_worker3	114	2	1_3_t4	3
835	27	round1_batch3_worker3	115	1	1_3_t5	3
836	27	round1_batch3_worker3	116	2	1_3_t6	3
837	27	round1_batch3_worker3	117	2	1_3_t7	3
838	27	round1_batch3_worker3	118	2	1_3_t8	3
839	27	round1_batch3_worker3	119	0	1_3_t9	3
840	28	round1_batch3_worker4	90	2	1_3_t0	4
841	28	round1_batch3_worker4	91	1	1_3_t1	4
842	28	round1_batch3_worker4	92	1	1_3_t10	4
843	28	round1_batch3_worker4	93	0	1_3_t11	4
844	28	round1_batch3_worker4	94	1	1_3_t12	4
845	28	round1_batch3_worker4	95	1	1_3_t13	4
846	28	round1_batch3_worker4	96	2	1_3_t14	4
847	28	round1_batch3_worker4	97	2	1_3_t15	4
848	28	round1_batch3_worker4	98	1	1_3_t16	4
849	28	round1_batch3_worker4	99	1	1_3_t17	4
850	28	round1_batch3_worker4	100	2	1_3_t18	4
851	28	round1_batch3_worker4	101	0	1_3_t19	4
852	28	round1_batch3_worker4	102	2	1_3_t2	4
853	28	round1_batch3_worker4	103	1	1_3_t20	4
854	28	round1_batch3_worker4	104	2	1_3_t21	4
855	28	round1_batch3_worker4	105	1	1_3_t22	4
856	28	round1_batch3_worker4	106	2	1_3_t23	4
857	28	round1_batch3_worker4	107	1	1_3_t24	4
858	28	round1_batch3_worker4	108	2	1_3_t25	4
859	28	round1_batch3_worker4	109	1	1_3_t26	4
860	28	round1_batch3_worker4	110	0	1_3_t27	4
861	28	round1_batch3_worker4	111	2	1_3_t28	4
862	28	round1_batch3_worker4	112	2	1_3_t29	4
863	28	round1_batch3_worker4	113	2	1_3_t3	4
864	28	round1_batch3_worker4	114	2	1_3_t4	4
865	28	round1_batch3_worker4	115	2	1_3_t5	4
866	28	round1_batch3_worker4	116	2	1_3_t6	4
867	28	round1_batch3_worker4	117	2	1_3_t7	4
868	28	round1_batch3_worker4	118	2	1_3_t8	4
869	28	round1_batch3_worker4	119	1	1_3_t9	4
870	29	round1_batch3_worker5	90	2	1_3_t0	5
871	29	round1_batch3_worker5	91	0	1_3_t1	5
872	29	round1_batch3_worker5	92	1	1_3_t10	5
873	29	round1_batch3_worker5	93	1	1_3_t11	5
874	29	round1_batch3_worker5	94	2	1_3_t12	5
875	29	round1_batch3_worker5	95	0	1_3_t13	5
876	29	round1_batch3_worker5	96	2	1_3_t14	5
877	29	round1_batch3_worker5	97	1	1_3_t15	5
878	29	round1_batch3_worker5	98	1	1_3_t16	5
879	29	round1_batch3_worker5	99	1	1_3_t17	5
880	29	round1_batch3_worker5	100	2	1_3_t18	5
881	29	round1_batch3_worker5	101	0	1_3_t19	5
882	29	round1_batch3_worker5	102	1	1_3_t2	5
883	29	round1_batch3_worker5	103	1	1_3_t20	5
884	29	round1_batch3_worker5	104	2	1_3_t21	5
885	29	round1_batch3_worker5	105	0	1_3_t22	5
886	29	round1_batch3_worker5	106	2	1_3_t23	5
887	29	round1_batch3_worker5	107	1	1_3_t24	5
888	29	round1_batch3_worker5	108	1	1_3_t25	5
889	29	round1_batch3_worker5	109	1	1_3_t26	5
890	29	round1_batch3_worker5	110	0	1_3_t27	5
891	29	round1_batch3_worker5	111	1	1_3_t28	5
892	29	round1_batch3_worker5	112	2	1_3_t29	5
893	29	round1_batch3_worker5	113	1	1_3_t3	5
894	29	round1_batch3_worker5	114	2	1_3_t4	5
895	29	round1_batch3_worker5	115	1	1_3_t5	5
896	29	round1_batch3_worker5	116	2	1_3_t6	5
897	29	round1_batch3_worker5	117	1	1_3_t7	5
898	29	round1_batch3_worker5	118	1	1_3_t8	5
899	29	round1_batch3_worker5	119	0	1_3_t9	5
900	30	round1_batch3_worker6	90	2	1_3_t0	6
901	30	round1_batch3_worker6	91	0	1_3_t1	6
902	30	round1_batch3_worker6	92	2	1_3_t10	6
903	30	round1_batch3_worker6	93	1	1_3_t11	6
904	30	round1_batch3_worker6	94	2	1_3_t12	6
905	30	round1_batch3_worker6	95	0	1_3_t13	6
906	30	round1_batch3_worker6	96	2	1_3_t14	6
907	30	round1_batch3_worker6	97	1	1_3_t15	6
908	30	round1_batch3_worker6	98	1	1_3_t16	6
909	30	round1_batch3_worker6	99	1	1_3_t17	6
910	30	round1_batch3_worker6	100	2	1_3_t18	6
911	30	round1_batch3_worker6	101	0	1_3_t19	6
912	30	round1_batch3_worker6	102	1	1_3_t2	6
913	30	round1_batch3_worker6	103	0	1_3_t20	6
914	30	round1_batch3_worker6	104	2	1_3_t21	6
915	30	round1_batch3_worker6	105	0	1_3_t22	6
916	30	round1_batch3_worker6	106	2	1_3_t23	6
917	30	round1_batch3_worker6	107	1	1_3_t24	6
918	30	round1_batch3_worker6	108	2	1_3_t25	6
919	30	round1_batch3_worker6	109	1	1_3_t26	6
920	30	round1_batch3_worker6	110	0	1_3_t27	6
921	30	round1_batch3_worker6	111	2	1_3_t28	6
922	30	round1_batch3_worker6	112	1	1_3_t29	6
923	30	round1_batch3_worker6	113	2	1_3_t3	6
924	30	round1_batch3_worker6	114	2	1_3_t4	6
925	30	round1_batch3_worker6	115	1	1_3_t5	6
926	30	round1_batch3_worker6	116	2	1_3_t6	6
927	30	round1_batch3_worker6	117	2	1_3_t7	6
928	30	round1_batch3_worker6	118	2	1_3_t8	6
929	30	round1_batch3_worker6	119	1	1_3_t9	6
930	31	round1_batch3_worker7	90	2	1_3_t0	7
931	31	round1_batch3_worker7	91	0	1_3_t1	7
932	31	round1_batch3_worker7	92	2	1_3_t10	7
933	31	round1_batch3_worker7	93	1	1_3_t11	7
934	31	round1_batch3_worker7	94	2	1_3_t12	7
935	31	round1_batch3_worker7	95	1	1_3_t13	7
936	31	round1_batch3_worker7	96	2	1_3_t14	7
937	31	round1_batch3_worker7	97	1	1_3_t15	7
938	31	round1_batch3_worker7	98	1	1_3_t16	7
939	31	round1_batch3_worker7	99	1	1_3_t17	7
940	31	round1_batch3_worker7	100	2	1_3_t18	7
941	31	round1_batch3_worker7	101	0	1_3_t19	7
942	31	round1_batch3_worker7	102	1	1_3_t2	7
943	31	round1_batch3_worker7	103	1	1_3_t20	7
944	31	round1_batch3_worker7	104	2	1_3_t21	7
945	31	round1_batch3_worker7	105	0	1_3_t22	7
946	31	round1_batch3_worker7	106	0	1_3_t23	7
947	31	round1_batch3_worker7	107	2	1_3_t24	7
948	31	round1_batch3_worker7	108	2	1_3_t25	7
949	31	round1_batch3_worker7	109	2	1_3_t26	7
950	31	round1_batch3_worker7	110	0	1_3_t27	7
951	31	round1_batch3_worker7	111	2	1_3_t28	7
952	31	round1_batch3_worker7	112	2	1_3_t29	7
953	31	round1_batch3_worker7	113	2	1_3_t3	7
954	31	round1_batch3_worker7	114	2	1_3_t4	7
955	31	round1_batch3_worker7	115	1	1_3_t5	7
956	31	round1_batch3_worker7	116	2	1_3_t6	7
957	31	round1_batch3_worker7	117	1	1_3_t7	7
958	31	round1_batch3_worker7	118	1	1_3_t8	7
959	31	round1_batch3_worker7	119	0	1_3_t9	7
960	32	round1_batch4_worker0	120	0	1_4_t0	0
961	32	round1_batch4_worker0	121	2	1_4_t1	0
962	32	round1_batch4_worker0	122	2	1_4_t10	0
963	32	round1_batch4_worker0	123	1	1_4_t11	0
964	32	round1_batch4_worker0	124	2	1_4_t12	0
965	32	round1_batch4_worker0	125	0	1_4_t13	0
966	32	round1_batch4_worker0	126	1	1_4_t14	0
967	32	round1_batch4_worker0	127	1	1_4_t15	0
968	32	round1_batch4_worker0	128	1	1_4_t16	0
969	32	round1_batch4_worker0	129	2	1_4_t17	0
970	32	round1_batch4_worker0	130	2	1_4_t18	0
971	32	round1_batch4_worker0	131	1	1_4_t19	0
972	32	round1_batch4_worker0	132	1	1_4_t2	0
973	32	round1_batch4_worker0	133	1	1_4_t20	0
974	32	round1_batch4_worker0	134	2	1_4_t21	0
975	32	round1_batch4_worker0	135	1	1_4_t22	0
976	32	round1_batch4_worker0	136	1	1_4_t23	0
977	32	round1_batch4_worker0	137	2	1_4_t24	0
978	32	round1_batch4_worker0	138	2	1_4_t25	0
979	32	round1_batch4_worker0	139	2	1_4_t26	0
980	32	round1_batch4_worker0	140	1	1_4_t27	0
981	32	round1_batch4_worker0	141	2	1_4_t28	0
982	32	round1_batch4_worker0	142	2	1_4_t29	0
983	32	round1_batch4_worker0	143	1	1_4_t3	0
984	32	round1_batch4_worker0	144	2	1_4_t4	0
985	32	round1_batch4_worker0	145	0	1_4_t5	0
986	32	round1_batch4_worker0	146	2	1_4_t6	0
987	32	round1_batch4_worker0	147	0	1_4_t7	0
988	32	round1_batch4_worker0	148	1	1_4_t8	0
989	32	round1_batch4_worker0	149	2	1_4_t9	0
990	33	round1_batch4_worker1	120	1	1_4_t0	1
991	33	round1_batch4_worker1	121	1	1_4_t1	1
992	33	round1_batch4_worker1	122	2	1_4_t10	1
993	33	round1_batch4_worker1	123	2	1_4_t11	1
994	33	round1_batch4_worker1	124	1	1_4_t12	1
